amount,oldbalanceOrg,oldbalanceDest,isFraud,isFlaggedFraud for Operations,Time,Instrument or Mode_CREDIT-CARD,Instrument or Mode_DEBIT-CARD,Instrument or Mode_WIRE-TRANSFER,type_DEBIT,type_PAYMENT,type_TRANSFER,AML Risk Rating,Type of Account,Sanctions,Date_28,Date_29,Country of Domicile_US
0.0010147610634695947,0.0008851227974159499,0.0,0,1,0.13958333333333334,1,0,0,0,1,0,2,0,0,1,0,1
0.06332773236746353,0.6896757852092709,0.37261932240437157,0,1,0.2638888888888889,0,0,0,0,0,0,0,0,0,0,0,1
0.0005724805999596689,0.034906613653356365,0.0,0,1,0.24722222222222223,1,0,0,0,1,0,0,1,0,1,0,1
0.012554824157455718,0.9147280541988487,0.05811166612021858,0,1,0.5111111111111112,0,0,0,0,0,0,1,1,0,0,0,1
0.02485956305282208,0.015443214504292861,0.0005666666666666667,0,1,0.22569444444444445,0,0,0,0,0,0,1,0,0,0,1,1
0.005977445264362637,0.9689920197086723,0.005880491803278688,0,1,0.5125000000000001,0,0,0,0,0,0,1,0,0,0,0,1
0.007755539127805006,0.0037698727238688967,0.0004995081967213115,0,1,0.5152777777777778,0,0,0,0,0,0,1,1,0,0,1,1
0.0003398343561464053,0.0011855126064881873,0.0,0,0,0.23124999999999998,1,0,0,0,1,0,0,0,0,0,0,0
0.005465272727605819,0.3477277669874313,0.025751092349726775,0,1,0.012499999999999999,0,0,0,0,0,0,1,0,0,0,0,1
0.0016409107196744344,0.019372623286760638,0.0,0,1,0.8333333333333334,1,0,0,0,1,0,2,0,0,0,0,1
0.0004259774464243639,0.0009671389052865118,0.004823484699453552,0,0,0.17847222222222223,0,1,0,1,0,0,1,1,0,0,1,1
0.002900015039215761,0.33788730692202773,0.00403522131147541,0,1,0.15972222222222224,0,0,0,0,0,0,0,1,0,0,1,1
0.0045639477830172765,0.013977622315823257,0.02089512295081967,0,1,0.15416666666666667,0,0,0,0,0,0,2,0,0,0,0,1
0.0016198036975542751,0.0018777657664920788,0.0,0,1,0.09236111111111112,0,0,1,0,0,1,0,0,0,0,0,1
0.04919100355217173,4.883756895884117e-05,0.0007374174863387978,0,1,0.8118055555555556,0,0,1,0,0,1,2,1,0,1,0,1
0.0017913408773252394,0.30876390795126013,0.00254181912568306,0,1,0.8395833333333332,0,0,0,0,0,0,0,0,0,1,0,1
0.0005532065797604957,0.0008670606488962515,0.0,0,1,0.45069444444444445,1,0,0,0,1,0,0,1,0,0,0,1
0.0004195504396888608,0.0006588823716143647,0.0,0,0,0.5875,1,0,0,0,1,0,1,0,0,0,0,1
0.02009003905436093,0.017740977937434423,0.8579234972677595,0,1,0.44930555555555557,0,0,0,0,0,0,0,1,0,1,0,1
0.017999940863938028,0.019372623286760638,0.023468628961748634,0,1,0.71875,0,0,0,0,0,0,1,1,0,0,0,1
0.005627911898051669,0.31224442273024494,0.003394072677595628,0,1,0.9458333333333333,0,0,0,0,0,0,1,1,0,1,0,1
0.0101065105916231,0.11221413103429831,0.00755128087431694,0,1,0.10208333333333335,0,0,0,0,0,0,1,0,0,0,1,1
0.033121967711822166,0.006870214935691387,0.02121683825136612,0,1,0.3430555555555555,0,0,0,0,0,0,0,0,0,0,1,1
0.0006671586991823168,5.751980344041293e-05,0.0,0,1,0.24097222222222223,1,0,0,0,1,0,0,0,0,1,0,1
0.0358726395945263,0.019372623286760638,0.3843238415300546,0,1,0.07569444444444444,0,0,1,0,0,1,1,0,0,1,0,1
0.006153559448930303,0.7008237471516263,0.004021592896174863,0,1,0.5402777777777777,0,0,0,0,0,0,1,0,0,1,0,1
0.002324823436414961,0.009972902901222916,0.0,0,1,0.6895833333333333,1,0,0,0,1,0,1,0,0,1,0,1
5.379605637826709e-05,0.019372623286760638,0.0,0,0,0.6875,1,0,0,0,1,0,1,1,0,1,0,1
0.0006059386350236895,0.04598452469223611,0.0,0,1,0.19236111111111112,1,0,0,0,1,0,0,0,0,0,1,1
0.0005178135426685928,0.0015989265037223142,0.0,0,1,0.6791666666666667,1,0,0,0,1,0,0,0,0,0,0,1
0.000439686460791411,0.00033998234870721914,0.0,0,0,0.024999999999999998,1,0,0,0,1,0,0,0,0,0,0,1
0.023642034776852446,0.2898395189732017,0.015229566666666666,0,1,0.24861111111111112,0,0,0,0,0,0,1,1,0,0,0,1
0.0002024102121259023,0.0020311002290326944,0.0,0,0,0.03819444444444444,1,0,0,0,1,0,1,1,0,0,0,1
0.0002509602630063556,0.006365938353809582,0.0,0,0,0.5993055555555555,1,0,0,0,1,0,0,0,0,0,0,1
0.0023077134184836625,0.019372623286760638,0.0,0,1,0.02847222222222222,1,0,0,0,1,0,1,1,0,0,0,1
0.009492295947926154,0.0040259986410752634,0.0,0,1,0.7125,0,0,0,0,0,0,1,0,0,1,0,1
0.00046696448937878494,0.0037801603965300517,0.0,0,0,0.9395833333333333,1,0,0,0,1,0,1,1,0,1,0,1
9.612510073910558e-05,0.008053667837088723,0.0,0,0,0.019444444444444445,1,0,0,0,1,0,1,1,0,0,1,1
0.0009520719977714538,0.0014656480028341296,0.0,0,1,0.751388888888889,1,0,0,0,1,0,0,0,0,0,0,1
0.0023359324480572057,0.018477251576658898,0.10705580819672131,0,1,0.022222222222222223,0,0,0,0,0,0,1,1,0,0,0,1
0.009893661368557115,0.16941042821633184,0.028139018032786886,0,1,0.9493055555555556,0,0,0,0,0,0,0,0,0,0,0,1
0.018307364186117666,0.019372623286760638,0.011552992349726777,0,1,0.3597222222222222,0,0,0,0,0,0,0,1,0,1,0,1
0.001475779546616965,0.3431365998431771,0.3403185114754098,0,1,0.9097222222222222,0,0,0,0,0,0,1,0,0,0,0,1
0.018856326761430446,0.19432987762312978,0.546448087431694,0,1,0.5715277777777777,0,0,0,0,0,0,1,1,0,0,0,1
0.00028080529428394847,7.286875368462016e-06,0.0,0,0,0.8173611111111111,1,0,0,0,1,0,2,1,0,1,0,1
0.0008217428611865186,0.019372623286760638,0.0,0,1,0.18125,1,0,0,0,1,0,2,1,0,1,0,1
0.09051027285476596,0.0018000907758623029,0.0016989617486338798,0,1,0.9145833333333333,0,0,1,0,0,1,1,0,0,1,0,1
0.005160435408136307,0.00010562248326634964,0.011695132240437158,0,1,0.1798611111111111,0,0,0,0,0,0,2,0,0,0,0,1
0.012551694154175473,0.000805742367870151,0.017083060109289616,0,1,0.720138888888889,0,0,1,0,0,1,0,0,0,1,0,1
0.0017235538062843891,0.0013295446749414046,0.0,0,1,0.5611111111111111,0,0,1,0,0,1,0,0,0,1,0,1
0.00238509249957694,0.002420405421590314,0.0,0,1,0.8805555555555555,1,0,0,0,1,0,0,0,0,1,0,1
0.0004898375133497141,0.0005901531832986367,0.0,0,0,0.12083333333333333,1,0,0,0,1,0,1,1,0,0,1,1
0.07927181407686117,0.019372623286760638,0.20694011256830602,0,1,0.22083333333333333,0,0,1,0,0,1,0,1,0,0,1,1
0.025719801954352448,0.7119835944528274,0.02316671475409836,0,1,0.5006944444444444,0,0,0,0,0,0,1,1,0,0,0,1
0.037436848233816954,0.06391950715916124,0.02371712786885246,0,1,0.8298611111111112,0,0,0,0,0,0,0,1,0,1,0,1
0.00044012046124624346,0.015160189164183767,0.0,0,0,0.11527777777777777,1,0,0,0,1,0,0,0,0,0,1,1
0.0287274081063237,0.002549321099651509,0.056406686338797814,0,1,0.18125,0,0,1,0,0,1,2,1,0,0,1,1
0.0008191688584889637,0.001312911219113629,0.0,0,1,0.03888888888888889,1,0,0,0,1,0,0,0,0,0,0,1
0.004054034248627892,0.019372623286760638,0.0,0,1,0.030555555555555555,1,0,0,0,1,0,0,0,0,0,0,1
0.0011463512013760592,0.0017352065771026996,0.0,0,1,0.7104166666666667,1,0,0,0,1,0,2,1,0,1,0,1
0.020679988672628127,0.6088690319812433,0.3566025508196721,0,1,0.8631944444444444,0,0,0,0,0,0,1,0,0,1,0,1
8.424708829094854e-05,0.0039836727479776015,0.0,0,0,0.7194444444444444,1,0,0,0,1,0,2,0,0,0,0,1
0.0008172428564705136,0.002295365741065535,0.0,0,1,0.6437499999999999,1,0,0,0,1,0,0,0,0,0,0,1
0.001272819333914662,0.019372623286760638,0.0,0,1,0.22847222222222222,1,0,0,0,1,0,0,1,0,1,0,1
0.0010993841521545916,0.019372623286760638,0.0,0,1,0.6854166666666667,1,0,0,0,1,0,0,1,0,1,0,1
0.06353604658577683,0.41300864463730547,0.4679506295081967,0,1,0.018055555555555557,0,0,0,0,0,0,1,1,0,0,0,1
0.008535036944718718,0.591278047396473,0.006042185792349727,0,1,0.8618055555555556,0,0,0,0,0,0,1,0,0,1,0,1
0.0008789839211751495,0.0016803999719377778,0.0,0,1,0.09583333333333333,1,0,0,0,1,0,2,1,0,1,0,1
0.002217728324179284,0.002315288368402713,0.0,0,1,0.88125,1,0,0,0,1,0,0,1,0,0,0,1
2.256902365233679e-05,0.002477227545474172,0.0,0,0,0.04097222222222222,1,0,0,0,1,0,0,0,0,1,0,1
0.01955321349176774,0.0011121485003184133,0.09517621803278689,0,1,0.4486111111111111,0,0,0,0,0,0,2,1,0,0,0,1
0.00507285131634818,0.0016383841586430287,0.004084474863387978,0,1,0.12291666666666667,0,0,1,0,0,1,1,1,0,1,0,1
0.0008517488926328394,0.019372623286760638,0.0,0,1,0.9923611111111111,1,0,0,0,1,0,0,0,0,0,0,1
0.0009220769663366608,0.01897328856297779,0.0,0,1,0.6756944444444444,1,0,0,0,1,0,0,0,0,0,0,1
0.003925829114268912,0.03587941151504604,0.0,0,1,0.7756944444444445,1,0,0,0,1,0,0,0,0,1,0,1
0.010132207618553584,0.019372623286760638,0.012623871584699454,0,1,0.8097222222222222,0,0,0,0,0,0,0,0,0,0,0,1
0.0014416695108696474,0.00011294656821116124,0.0,0,1,0.998611111111111,1,0,0,0,1,0,0,1,0,0,0,1
0.00021709622751684646,0.0009261308513512309,0.0,0,0,0.48333333333333334,1,0,0,0,1,0,1,1,0,1,0,1
0.00027954429296241903,0.00495529230641621,0.0,0,0,0.05277777777777778,1,0,0,0,1,0,1,0,0,0,0,1
3.4075035710637424e-05,0.0016219499290886252,0.005219068306010929,0,0,0.3951388888888889,0,1,0,1,0,0,1,1,0,0,0,1
0.0001190091247215627,0.019372623286760638,0.0,0,0,0.8340277777777777,1,0,0,0,1,0,0,0,0,0,0,1
0.0009148219587334129,0.019372623286760638,0.0,0,1,0.9326388888888889,1,0,0,0,1,0,0,0,0,0,0,1
0.0004266454471244287,0.019372623286760638,0.0,0,0,0.9249999999999999,1,0,0,0,1,0,0,1,0,0,0,1
0.004735940963266129,0.6269844111255083,0.004921092896174864,0,1,0.9506944444444444,0,0,0,0,0,0,0,1,0,1,0,1
0.00036229137968136593,0.019372623286760638,0.0,0,0,0.035416666666666666,1,0,0,0,1,0,0,0,0,0,1,1
0.20626846216934835,0.019372623286760638,0.8087431693989071,0,1,0.4048611111111111,0,0,1,0,0,1,2,1,0,1,0,1
0.000823924863473257,3.4883977827743693e-05,0.0,0,1,0.3756944444444445,1,0,0,0,1,0,1,0,0,0,1,1
5.5216057866428644e-05,0.05225821430467899,0.0,0,0,0.1423611111111111,1,0,0,0,1,0,2,1,0,0,0,1
0.00010715311229646169,0.0025102510444844363,0.0,0,0,0.10069444444444443,1,0,0,0,1,0,0,0,0,0,0,1
0.014269521954459007,0.019372623286760638,0.029668978142076505,0,1,0.7159722222222222,0,0,0,0,0,0,0,1,0,1,0,1
0.000578940606729756,0.001101946099603059,0.0,0,1,0.08472222222222221,1,0,0,0,1,0,1,0,0,1,0,1
0.051176908633400256,0.7729208160835292,0.31705295846994536,0,1,0.545138888888889,0,0,0,0,0,0,0,1,0,1,0,1
0.0030694252167576272,5.891516255352268e-06,0.0,0,1,0.6034722222222222,1,0,0,0,1,0,1,1,0,1,0,1
0.0005840976121342976,0.0004595382679174769,0.0,0,1,0.46527777777777773,1,0,0,0,1,0,0,0,0,0,0,1
0.0009020079453043267,0.019372623286760638,0.0,0,1,0.19722222222222222,1,0,0,0,1,0,1,0,0,0,0,1
0.0046731228974327965,0.019372623286760638,0.0,0,1,0.4361111111111111,1,0,0,0,1,0,1,0,0,0,0,1
0.0058085370873468675,0.6111232136980854,0.546448087431694,0,1,0.2590277777777778,0,0,0,0,0,0,2,1,0,0,0,1
0.10975013201813835,0.019372623286760638,0.7103825136612022,0,1,0.6326388888888889,0,0,1,0,0,1,0,0,0,0,0,1
0.0012038052615879144,0.0008648900902758586,0.0,0,1,0.8173611111111111,1,0,0,0,1,0,1,0,0,0,0,1
0.018249127125085227,0.7829441379607059,0.013416077049180327,0,1,0.50625,0,0,0,0,0,0,0,0,0,0,0,1
0.0018283349160949922,0.0046597567966585795,0.0,0,1,0.11875000000000001,1,0,0,0,1,0,0,1,0,0,0,1
4.2100044120846235e-06,0.00023899400809540845,0.0,0,0,0.4604166666666667,1,0,0,0,1,0,1,0,0,0,0,1
0.0006214706513012427,0.00264335279988496,0.0,0,1,0.4576388888888889,1,0,0,0,1,0,1,1,0,0,0,1
0.024524621701803542,0.14192177694331856,0.015602996174863389,0,1,0.10208333333333335,0,0,0,0,0,0,0,0,0,0,1,1
0.00029172030572288037,0.0008382232272253168,0.0,0,0,0.47222222222222227,1,0,0,0,1,0,1,0,0,0,0,1
0.004468442682927932,0.38272551309486386,0.0032043049180327868,0,1,0.525,0,0,0,0,0,0,0,1,0,0,0,1
8.590109002434235e-05,0.009216889581744981,0.0,0,0,0.40347222222222223,1,0,0,0,1,0,1,1,0,0,0,1
0.0011001271529332563,0.01127225355535564,0.0,0,1,0.4875,1,0,0,0,1,0,0,1,0,1,0,1
1.5974016740769547e-05,0.012768449069973771,0.0,0,0,0.2736111111111111,1,0,0,0,1,0,0,1,0,1,0,1
0.030875215357225698,0.019372623286760638,0.0353483825136612,0,1,0.3854166666666667,0,0,0,0,0,0,0,0,0,0,0,1
0.0019848000800704838,0.02395158801557066,0.0,0,1,0.688888888888889,1,0,0,0,1,0,1,1,0,1,0,1
0.0007785918159642232,5.356628595326865e-05,0.0,0,1,0.6652777777777777,1,0,0,0,1,0,0,1,0,0,0,1
0.011906254477754693,0.10063647600505585,0.08129379453551912,0,1,0.5152777777777778,0,0,0,0,0,0,1,0,0,0,0,1
0.018886863793433257,0.523767319216692,0.04251094480874317,0,1,0.45069444444444445,0,0,0,0,0,0,0,0,0,0,1,1
0.010468541971031985,0.5831620349142106,0.012564043715846995,0,1,0.8604166666666666,0,0,0,0,0,0,0,1,0,1,0,1
6.588306904545636e-05,0.0007971376533393075,0.0,0,0,0.9409722222222222,1,0,0,0,1,0,1,0,0,0,0,1
0.007814516189612966,0.07118464980943658,0.011280218579234972,0,1,0.49652777777777773,0,0,0,0,0,0,0,0,0,1,0,1
0.00956454802364633,0.18974753922606408,0.005442795081967213,0,1,0.24583333333333335,0,0,0,0,0,0,2,1,0,0,0,1
0.00015236315967659134,0.006215472129445915,0.0,0,0,0.7284722222222223,1,0,0,0,1,0,1,0,0,0,0,1
0.0008882689309058396,0.5710231400928921,0.002010561202185792,0,1,0.4548611111111111,0,0,0,0,0,0,1,0,0,0,1,1
0.0005599745868533671,0.014015917171483046,0.0,0,1,0.16874999999999998,1,0,0,0,1,0,2,0,0,0,1,1
0.001563163638195493,0.019372623286760638,0.0,0,1,0.6833333333333332,1,0,0,0,1,0,1,1,0,1,0,1
0.0002553912676500485,0.0008495411400316514,0.0,0,0,0.225,1,0,0,0,1,0,1,0,0,0,0,1
0.0007578107941857123,0.0004345861461770455,0.0,0,1,0.12083333333333333,1,0,0,0,1,0,0,1,0,1,0,1
0.008736138155472788,0.32032944273620617,0.011183271584699454,0,1,0.9090277777777778,0,0,0,0,0,0,0,0,0,0,0,1
0.0007877238255345692,0.019372623286760638,0.0,0,1,0.4388888888888889,1,0,0,0,1,0,1,0,0,1,0,1
1.0495010998771528e-05,0.0015433446990501093,0.0,0,0,0.3354166666666667,1,0,0,0,1,0,1,1,0,0,0,1
0.00025964927211243716,0.0022217869046322436,0.0,0,0,0.3069444444444444,1,0,0,0,1,0,1,1,0,0,0,1
0.012394142989061854,0.7622985200278607,0.007732513661202186,0,1,0.5034722222222222,0,0,0,0,0,0,1,1,0,0,0,1
0.01898858790004012,0.583690212447301,0.01103913606557377,0,1,0.53125,0,0,0,0,0,0,1,0,0,1,0,1
0.003746993926849635,6.74423571336378e-06,0.0,0,1,0.09375,1,0,0,0,1,0,1,1,0,0,0,1
0.04739811567322523,0.019372623286760638,0.06264540655737705,0,1,0.3145833333333333,0,0,0,0,0,0,2,1,0,0,0,1
0.0003381713544035794,0.005011177214095762,0.0,0,0,0.8944444444444444,1,0,0,0,1,0,0,0,0,1,0,1
0.005112620358026135,0.5605220999689533,0.015029334426229508,0,1,0.9736111111111111,0,0,0,0,0,0,0,0,0,0,0,1
0.017148565971697137,0.021476689944615872,0.42065906284153004,0,1,0.4597222222222222,0,0,0,0,0,0,0,0,0,1,0,1
0.007267852616709542,0.001898616307639475,0.0056379781420765026,0,1,0.46388888888888885,0,0,0,0,0,0,1,1,0,0,0,1
0.024589806770117496,0.25060241683950385,0.6557377049180327,0,1,0.16527777777777777,0,0,0,0,0,0,2,1,0,0,0,1
0.0001792801878856369,0.019372623286760638,0.0,0,0,0.035416666666666666,1,0,0,0,1,0,0,1,0,0,1,1
0.00010640711151465287,0.0021007131447867253,0.0,0,0,0.9868055555555556,1,0,0,0,1,0,0,0,0,1,0,1
0.0004751674979755379,0.003974447873840932,0.0,0,0,0.7777777777777778,1,0,0,0,1,0,2,0,0,0,0,1
0.13904239171642652,0.0018128575365477498,0.12139359016393443,0,1,0.1326388888888889,0,0,1,0,0,1,0,0,0,1,0,1
0.0008358148759339901,0.0017303228202068155,0.0,0,1,0.30277777777777776,1,0,0,0,1,0,2,0,0,0,1,1
0.00012740813352372392,4.496157142242521e-06,0.0,0,0,0.9833333333333334,1,0,0,0,1,0,0,1,0,1,0,1
0.013069770697119691,0.05748138145203395,0.013423845901639345,0,1,0.15625,0,0,0,0,0,0,2,1,0,0,0,1
0.0013982294653444797,0.000809385805554382,0.0,0,1,0.05833333333333333,1,0,0,0,1,0,1,0,0,1,0,1
0.0017004067820263077,0.019372623286760638,0.0,0,1,0.5222222222222223,1,0,0,0,1,0,0,0,0,0,1,1
0.0006675976996423893,0.019372623286760638,0.0,0,1,0.6131944444444445,1,0,0,0,1,0,1,0,0,1,0,1
0.0007212307558498322,0.004988253789465892,0.0,0,1,0.17777777777777778,1,0,0,0,1,0,0,1,0,0,0,1
9.103709540687599e-05,3.767469605396319e-05,0.0,0,0,0.03333333333333333,1,0,0,0,1,0,0,1,0,1,0,1
0.00038870840736641093,0.00029349053345741695,0.0,0,0,0.7479166666666667,1,0,0,0,1,0,0,0,0,0,0,1
0.0013427234071741309,0.49319481655097464,0.002558508743169399,0,1,0.3236111111111111,0,0,0,0,0,0,0,1,0,1,0,1
0.0011547202101467803,0.019372623286760638,0.004056087431693989,0,1,0.20625000000000002,0,0,0,0,0,0,1,1,0,0,0,1
0.0036815388582527235,5.953532215934924e-05,0.0,0,1,0.7541666666666668,1,0,0,0,1,0,2,1,0,1,0,1
0.0343035989501717,0.019372623286760638,0.18480878852459018,0,1,0.7888888888888889,0,0,0,0,0,0,1,1,0,1,0,1
0.0017940968802135306,0.000790936057281042,0.0,0,1,0.967361111111111,1,0,0,0,1,0,0,0,0,1,0,1
0.017605538450604294,0.12817364081363392,0.43805298306010926,0,1,0.9472222222222223,0,0,0,0,0,0,1,0,0,0,0,1
7.642408009243594e-05,8.069826870818041e-05,0.0,0,0,0.27291666666666664,1,0,0,0,1,0,0,0,0,0,0,1
0.16102552875475415,0.019372623286760638,0.3469435300546448,0,1,0.07152777777777779,0,0,1,0,0,1,2,0,0,0,0,1
0.002825578961206752,0.7175898512430906,0.008371407650273225,0,1,0.5437500000000001,0,0,0,0,0,0,0,0,0,1,0,1
0.01968107962577145,0.1340068240812626,0.010947757923497267,0,1,0.24027777777777778,0,0,0,0,0,0,1,0,0,0,0,1
0.0005896796179842398,0.0019420212784512754,0.0,0,1,0.29375,1,0,0,0,1,0,0,1,0,0,0,0
0.031132024626361814,0.5496439307111176,0.032144899453551916,0,1,0.25625000000000003,0,0,0,0,0,0,2,0,0,0,0,1
0.00026317527580768907,0.001115519842975588,0.0,0,0,0.1125,1,0,0,0,1,0,1,1,0,1,0,1
0.01255252715504846,0.019372623286760638,0.20355447759562842,0,1,0.2673611111111111,0,0,0,0,0,0,1,1,0,0,1,1
0.0002082512182472767,0.00811502100209265,0.0,0,0,0.6395833333333333,1,0,0,0,1,0,0,1,0,0,0,1
0.002264463373157615,0.019867665692111687,0.0,0,1,0.68125,1,0,0,0,1,0,0,1,0,1,0,0
0.00030315831770991696,0.019372623286760638,0.0,0,0,0.5444444444444444,1,0,0,0,1,0,0,0,0,0,0,1
0.021436610465567767,0.1402411103027503,0.3139644513661202,0,1,0.30624999999999997,0,0,0,0,0,0,0,0,0,1,0,1
0.000381459399769451,3.3333578813177307e-06,0.0,0,0,0.024305555555555556,1,0,0,0,1,0,1,0,0,0,0,1
0.0003085343233439709,0.0023504049060826416,0.0,0,0,0.07847222222222222,1,0,0,0,1,0,0,1,0,0,0,1
0.000456029477918893,0.004806081905254341,0.0,0,0,0.2777777777777778,1,0,0,0,1,0,1,1,0,1,0,1
0.0005491095754668351,0.004748214812434665,0.0,0,1,0.8944444444444444,1,0,0,0,1,0,1,1,0,1,0,1
0.024935110131995418,0.019372623286760638,0.02725629289617486,0,1,0.27499999999999997,0,0,0,0,0,0,2,1,0,0,1,1
0.0013050743677179373,0.019372623286760638,0.0,0,1,0.3819444444444444,1,0,0,0,1,0,0,1,0,0,0,1
0.002519329640257463,0.013359555748666365,0.0,0,1,0.9993055555555556,1,0,0,0,1,0,1,0,0,0,0,1
0.00148940456089598,0.019372623286760638,0.0,0,1,0.725,1,0,0,0,1,0,0,0,0,1,0,1
0.00046766649011448176,0.001679702292381223,0.0,0,0,0.38819444444444445,1,0,0,0,1,0,0,0,0,0,0,1
0.0002082212182158367,0.002785382528010865,0.0,0,0,0.1173611111111111,1,0,0,0,1,0,0,0,0,0,0,1
5.216505466897729e-05,0.0004586855484594654,0.0,0,0,0.42291666666666666,1,0,0,0,1,0,0,1,0,0,0,1
0.0021465772496129577,0.019372623286760638,0.0027333333333333333,0,1,0.36041666666666666,0,0,0,0,0,0,0,0,0,1,0,1
0.0006613916931384945,0.0008055873279686944,0.0,0,1,0.08472222222222221,1,0,0,0,1,0,0,0,0,0,1,1
0.0008205948599834134,0.019372623286760638,0.0,0,1,0.030555555555555555,1,0,0,0,1,0,1,1,0,0,0,1
0.00017032417849973907,0.0012142725082083937,0.0,0,0,0.18055555555555555,1,0,0,0,1,0,1,1,0,0,0,1
0.0008268158665030281,0.019372623286760638,0.0,0,1,0.6916666666666668,1,0,0,0,1,0,1,0,0,1,0,1
0.0007658748026367932,0.019372623286760638,0.0,0,1,0.1173611111111111,1,0,0,0,1,0,0,1,0,1,0,1
0.001006037054326833,0.0009106950787622079,0.0,0,1,0.11458333333333333,1,0,0,0,1,0,0,0,0,1,0,1
0.0016582417378373415,0.008177424562428948,0.0,0,1,0.14930555555555555,1,0,0,0,1,0,0,0,0,1,0,1
0.00655834387314438,0.019372623286760638,0.008058469945355192,0,1,0.5256944444444445,0,0,0,0,0,0,1,1,0,0,1,1
0.005142717389567824,0.6647318247692522,0.12428835136612022,0,1,0.5368055555555555,0,0,0,0,0,0,0,0,0,1,0,1
0.036629077387273105,0.0004487800491554008,0.25524470710382513,0,1,0.8006944444444444,0,0,0,0,0,0,0,0,0,0,0,1
0.012160878744600926,0.00019612547534264788,0.0019808021857923496,0,1,0.34097222222222223,0,0,0,0,0,0,1,1,0,0,0,1
0.005968134254604699,0.019372623286760638,0.23247256666666666,0,1,0.6333333333333333,0,0,1,0,0,1,1,0,0,0,0,1
0.0005476715739598095,0.029837852294261082,0.0,0,1,0.03263888888888889,1,0,0,0,1,0,1,0,0,1,0,1
0.0013187753820766005,0.019372623286760638,0.0,0,1,0.21180555555555555,1,0,0,0,1,0,0,0,0,0,0,1
0.001564032639106206,0.010644884594111352,0.0,0,1,0.9902777777777777,1,0,0,0,1,0,1,1,0,1,0,1
0.0019904160859560583,0.011460161915921085,0.0,0,1,0.8722222222222222,1,0,0,0,1,0,1,0,0,0,0,1
0.0022839653935957326,0.0015280732687566305,0.0,0,1,0.4166666666666667,1,0,0,0,1,0,1,0,0,1,0,1
0.027165606469555584,0.0015879961906696213,0.0,0,1,0.7194444444444444,0,0,0,0,0,0,0,1,0,1,0,1
0.0006193976491287364,0.01575096870868429,0.0,0,1,0.7256944444444445,1,0,0,0,1,0,2,1,0,0,0,1
0.0007661598029354735,4.700809812165282e-06,0.0,0,1,0.7312500000000001,1,0,0,0,1,0,0,0,0,1,0,1
0.00027025928323172883,0.007462458056861659,0.0,0,0,0.1451388888888889,1,0,0,0,1,0,0,1,0,0,0,1
0.00017339818172129446,0.003164674468532908,0.0,0,0,0.7506944444444444,1,0,0,0,1,0,0,1,0,0,0,1
0.0012341212933591156,0.0003323280287723049,0.0,0,1,0.48541666666666666,1,0,0,0,1,0,0,1,0,0,1,1
0.00025636226866765756,4.891508890956949e-05,0.0,0,0,0.748611111111111,1,0,0,0,1,0,1,0,0,0,0,1
0.0017885558744065565,0.0006065160944983704,0.0,0,1,0.09513888888888888,1,0,0,0,1,0,1,0,0,1,0,1
0.0017727348578261313,0.002385211363959657,0.0,0,1,0.6756944444444444,1,0,0,0,1,0,1,1,0,1,0,1
0.0017091277911659255,0.7984481281063698,0.004604478142076503,0,1,0.5069444444444444,0,0,0,0,0,0,1,1,0,0,0,1
0.10957935083915969,0.019372623286760638,0.3064096295081967,0,1,0.005555555555555556,0,0,1,0,0,1,1,0,0,1,0,1
6.940007273127624e-07,0.019372623286760638,0.0,0,0,0.7340277777777778,1,0,0,0,1,0,0,0,0,1,0,1
0.002240522348067421,0.002408467349178153,0.0,0,1,0.12708333333333333,1,0,0,0,1,0,1,1,0,0,0,1
3.1936033468963075e-05,0.004844686840717044,0.0,0,0,0.35000000000000003,1,0,0,0,1,0,1,0,0,0,0,1
0.0006345536650122411,0.0008288433131871902,0.0,0,1,0.09027777777777778,1,0,0,0,1,0,0,1,0,0,1,1
0.0002288222398057073,0.002296761100178645,0.002120182513661202,0,0,0.7236111111111111,0,1,0,1,0,0,1,1,0,0,0,1
0.00025614626844128934,0.003666954136483951,0.0,0,0,0.27152777777777776,1,0,0,0,1,0,0,1,0,1,0,1
0.0005912136195918734,0.001322077953287253,0.0010105945355191256,0,1,0.0,0,1,0,1,0,0,0,1,0,0,0,1
0.0005440825701985337,0.0007463946439915643,0.0,0,1,0.7569444444444445,1,0,0,0,1,0,0,0,0,0,0,1
0.0006513616826270435,0.019372623286760638,0.0,0,1,0.6284722222222222,1,0,0,0,1,0,2,1,0,1,0,1
0.024604938785975847,0.08592032576984095,0.10833284480874317,0,1,0.15833333333333333,0,0,0,0,0,0,1,1,0,0,0,1
0.0008391888794699458,0.001478728719320026,0.0,0,1,0.1909722222222222,1,0,0,0,1,0,0,1,0,0,0,1
0.02420374636552619,0.09424524831772017,0.07683938306010929,0,1,0.23819444444444446,0,0,0,0,0,0,0,0,0,0,0,1
0.0003196653350092711,0.019372623286760638,0.0,0,0,0.19722222222222222,1,0,0,0,1,0,0,0,0,0,0,1
0.0024953436151201086,0.019372623286760638,0.0,0,1,0.55625,1,0,0,0,1,0,0,1,0,1,0,1
0.028161071512802952,5.356628595326865e-05,0.002687130601092896,0,1,0.3645833333333333,0,0,0,0,0,0,0,0,0,0,1,1
0.0013354043995038108,0.019372623286760638,0.0,0,1,0.5916666666666667,1,0,0,0,1,0,1,1,0,1,0,1
